date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:20	14068/14068	---M--	200	added ('OK')	image/png	etag:%2236f4-5ae4420de4500%22	https://keenitsolutions.com/products/html/educavo/assets/images/logo.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/logo.png	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:21	15518/15518	---M--	200	added ('OK')	application/javascript	etag:%223c9e-5ae442b3d4c80%22	https://keenitsolutions.com/products/html/educavo/assets/js/modernizr-2.8.3.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/modernizr-2.8.3.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:22	84344/84344	---M--	200	added ('OK')	application/javascript	etag:%2214978-553f8cecba280%22	https://keenitsolutions.com/products/html/educavo/assets/js/jquery.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/jquery.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:22	60016/60016	---M--	200	added ('OK')	application/javascript	etag:%22ea70-5ae442bd5e300%22	https://keenitsolutions.com/products/html/educavo/assets/js/bootstrap.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/bootstrap.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:22	4526/4526	---M--	200	added ('OK')	application/javascript	etag:%2211ae-5ae442b1ec800%22	https://keenitsolutions.com/products/html/educavo/assets/js/rsmenu-main.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/rsmenu-main.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:22	6989/6989	---M--	200	added ('OK')	application/javascript	etag:%221b4d-5ae442b5bd100%22	https://keenitsolutions.com/products/html/educavo/assets/js/jquery.nav.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/jquery.nav.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:22	42772/42772	---M--	200	added ('OK')	application/javascript	etag:%22a714-5ae442b3d4c80%22	https://keenitsolutions.com/products/html/educavo/assets/js/owl.carousel.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/owl.carousel.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:23	41971/41971	---M--	200	added ('OK')	application/javascript	etag:%22a3f3-5ae442b1ec800%22	https://keenitsolutions.com/products/html/educavo/assets/js/slick.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/slick.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:23	35324/35324	---M--	200	added ('OK')	application/javascript	etag:%2289fc-5ae442b98da00%22	https://keenitsolutions.com/products/html/educavo/assets/js/isotope.pkgd.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/isotope.pkgd.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:23	5565/5565	---M--	200	added ('OK')	application/javascript	etag:%2215bd-5ae442bb75e80%22	https://keenitsolutions.com/products/html/educavo/assets/js/imagesloaded.pkgd.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/imagesloaded.pkgd.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:23	8441/8441	---M--	200	added ('OK')	application/javascript	etag:%2220f9-5ae442ae1bf00%22	https://keenitsolutions.com/products/html/educavo/assets/js/wow.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/wow.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:23	2128/2128	---M--	200	added ('OK')	application/javascript	etag:%22850-5ae442b1ec800%22	https://keenitsolutions.com/products/html/educavo/assets/js/skill.bars.jquery.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/skill.bars.jquery.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:24	1067/1067	---M--	200	added ('OK')	application/javascript	etag:%2242b-53515dfa0dc80%22	https://keenitsolutions.com/products/html/educavo/assets/js/jquery.counterup.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/jquery.counterup.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:24	8044/8044	---M--	200	added ('OK')	application/javascript	etag:%221f6c-53515e0f08e00%22	https://keenitsolutions.com/products/html/educavo/assets/js/waypoints.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/waypoints.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:24	53954/53954	---M--	200	added ('OK')	application/javascript	etag:%22d2c2-5ae442b7a5580%22	https://keenitsolutions.com/products/html/educavo/assets/js/jquery.mb.YTPlayer.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/jquery.mb.YTPlayer.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:24	20233/20233	---M--	200	added ('OK')	application/javascript	etag:%224f09-5ae442b98da00%22	https://keenitsolutions.com/products/html/educavo/assets/js/jquery.magnific-popup.min.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/jquery.magnific-popup.min.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:25	2827/2827	---M--	200	added ('OK')	application/javascript	etag:%22b0b-5ae442b3d4c80%22	https://keenitsolutions.com/products/html/educavo/assets/js/plugins.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/plugins.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:25	1838/1838	---M--	200	added ('OK')	application/javascript	etag:%2272e-5af3aa2921580%22	https://keenitsolutions.com/products/html/educavo/assets/js/contact.form.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/contact.form.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:25	11340/11340	---M--	200	added ('OK')	application/javascript	etag:%222c4c-5b016804f4100%22	https://keenitsolutions.com/products/html/educavo/assets/js/main.js	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/js/main.js	(from https://keenitsolutions.com/products/html/educavo/index.html)
16:28:26	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5ae4420272a00%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont3e6e.eot	(from https://keenitsolutions.com/products/html/educavo/assets/css/font-awesome.min.css)
16:28:26	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-5ae441fcb9c80%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont3e6e.html	(from https://keenitsolutions.com/products/html/educavo/assets/css/font-awesome.min.css)
16:28:26	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5ae4420272a00%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont.eot?	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfontd41d.eot	(from https://keenitsolutions.com/products/html/educavo/assets/css/font-awesome.min.css)
16:28:26	98024/98024	---M--	200	added ('OK')	application/x-font-woff	etag:%2217ee8-5ae441fea2100%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont3e6e.woff	(from https://keenitsolutions.com/products/html/educavo/assets/css/font-awesome.min.css)
16:28:26	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-5ae4420272a00%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://keenitsolutions.com/products/html/educavo/assets/css/font-awesome.min.css)
16:28:27	447058/447058	---M--	200	added ('OK')	image/svg+xml	etag:%226d252-5ae442008a580%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/fontawesome-webfont3e6e.svg	(from https://keenitsolutions.com/products/html/educavo/assets/css/font-awesome.min.css)
16:28:27	1121/1121	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202020%2014:28:28%20GMT	https://keenitsolutions.com/products/html/educavo/assets/css/owl.video.play.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/css/owl.video.play.png	(from https://keenitsolutions.com/products/html/educavo/assets/css/owl.carousel.css)
16:28:27	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-5ae441fcb9c80%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/linea-basic-10.eot	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/linea-basic-10.eot	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/linea-fonts.css)
16:28:27	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-5ae441fcb9c80%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/linea-basic-10.eot?	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/linea-basic-10d41d.eot	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/linea-fonts.css)
16:28:28	12260/12260	---M--	200	added ('OK')	application/x-font-woff	etag:%222fe4-5ae441f8e9380%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/linea-basic-10.woff	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/linea-basic-10.woff	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/linea-fonts.css)
16:28:28	21284/21284	---M--	200	added ('OK')	application/x-font-ttf	etag:%225324-5ae441fad1800%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/linea-basic-10.ttf	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/linea-basic-10.ttf	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/linea-fonts.css)
16:28:28	48016/48016	---M--	200	added ('OK')	image/svg+xml	etag:%22bb90-5ae441fad1800%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/linea-basic-10.svg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/linea-basic-10.svg	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/linea-fonts.css)
16:28:29	35774/35774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228bbe-5ae4420a13c00%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.eot	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.eot	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/flaticon.css)
16:28:29	35774/35774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228bbe-5ae4420a13c00%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.eot?	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/Flaticond41d.eot	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/flaticon.css)
16:28:29	18900/18900	---M--	200	added ('OK')	text/html	etag:%2249d4-5ae442082b780%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.woff2	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.html	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/flaticon.css)
16:28:29	22408/22408	---M--	200	added ('OK')	application/x-font-woff	etag:%225788-5ae442082b780%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.woff	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.woff	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/flaticon.css)
16:28:29	35596/35596	---M--	200	added ('OK')	application/x-font-ttf	etag:%228b0c-5ae4420a13c00%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.ttf	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.ttf	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/flaticon.css)
16:28:30	267749/267749	---M--	200	added ('OK')	image/svg+xml	etag:%22415e5-5ae4420bfc080%22	https://keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.svg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/fonts/Flaticon.svg	(from https://keenitsolutions.com/products/html/educavo/assets/fonts/flaticon.css)
16:28:30	20853/20853	---M--	200	added ('OK')	image/png	etag:%225175-5ae442434c300%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/bg1.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/bg1.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:30	35705/35705	---M--	200	added ('OK')	image/jpeg	etag:%228b79-5ae4424163e80%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/bg2.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/bg2.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:30	26826/26826	---M--	200	added ('OK')	image/png	etag:%2268ca-5b002d1183100%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/bg3.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/bg3.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:31	39678/39678	---M--	200	added ('OK')	image/png	etag:%229afe-5aebee06fdd00%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/home6/bg.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/home6/bg.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:31	76411/76411	---M--	200	added ('OK')	image/png	etag:%2212a7b-5af386dc1cc80%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/home7/bg.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/home7/bg.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:31	26293/26293	---M--	200	added ('OK')	image/jpeg	etag:%2266b5-5ae4423f7ba00%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/course-shape-bg.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/course-shape-bg.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:31	154422/154422	---M--	200	added ('OK')	image/jpeg	etag:%2225b36-5ae6d267dcc00%22	https://keenitsolutions.com/products/html/educavo/assets/images/banner/home1.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/banner/home1.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:32	30377/30377	---M--	200	added ('OK')	image/jpeg	etag:%2276a9-5ae4423221a80%22	https://keenitsolutions.com/products/html/educavo/assets/images/banner/home3.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/banner/home3.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:32	247868/247868	---M--	200	added ('OK')	image/jpeg	etag:%223c83c-5ae4423221a80%22	https://keenitsolutions.com/products/html/educavo/assets/images/banner/home4.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/banner/home4.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:32	25591/25591	---M--	200	added ('OK')	image/png	etag:%2263f7-5aebefb054880%22	https://keenitsolutions.com/products/html/educavo/assets/images/banner/home6/bg.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/banner/home6/bg.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:32	16012/16012	---M--	200	added ('OK')	image/png	etag:%223e8c-5af489f058b00%22	https://keenitsolutions.com/products/html/educavo/assets/images/banner/home7/bg.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/banner/home7/bg.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:32	125259/125259	---M--	200	added ('OK')	image/jpeg	etag:%221e94b-5b0037745b200%22	https://keenitsolutions.com/products/html/educavo/assets/images/slider/h2-1.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/slider/h2-1.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:33	175143/175143	---M--	200	added ('OK')	image/jpeg	etag:%222ac27-5b0117bf2de00%22	https://keenitsolutions.com/products/html/educavo/assets/images/slider/h2-2.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/slider/h2-2.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:33	21453/21453	---M--	200	added ('OK')	image/jpeg	etag:%2253cd-5ae44250a6280%22	https://keenitsolutions.com/products/html/educavo/assets/images/breadcrumbs/1.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/breadcrumbs/1.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:33	16453/16453	---M--	200	added ('OK')	image/jpeg	etag:%224045-5ae442434c300%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/about-intro-bg.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/about-intro-bg.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:33	164624/164624	---M--	200	added ('OK')	image/jpeg	etag:%2228310-5ae4424534780%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/about-bg.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/about-bg.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:33	112181/112181	---M--	200	added ('OK')	image/png	etag:%221b635-5ae6efb1a6580%22	https://keenitsolutions.com/products/html/educavo/assets/images/video/bg.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/video/bg.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:34	20953/20953	---M--	200	added ('OK')	image/jpeg	etag:%2251d9-5ae4424163e80%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/course-contact-bg.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/course-contact-bg.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:34	12241/12241	---M--	200	added ('OK')	image/png	etag:%222fd1-5ae4429b09200%22	https://keenitsolutions.com/products/html/educavo/assets/images/testimonial/cloud-pattern.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/testimonial/cloud-pattern.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:34	53622/53622	---M--	200	added ('OK')	image/jpeg	etag:%22d176-5ae4423bab100%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/testi-bg.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/testi-bg.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:34	12989/12989	---M--	200	added ('OK')	image/png	etag:%2232bd-5ae4423d93580%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/pattern1.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/pattern1.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:35	39808/39808	---M--	200	added ('OK')	image/jpeg	etag:%229b80-5ae44274e3800%22	https://keenitsolutions.com/products/html/educavo/assets/images/cta/style2/left-bg.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/cta/style2/left-bg.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:35	38015/38015	---M--	200	added ('OK')	image/jpeg	etag:%22947f-5ae44272fb380%22	https://keenitsolutions.com/products/html/educavo/assets/images/cta/style2/right-bg.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/cta/style2/right-bg.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:35	9346/9346	---M--	200	added ('OK')	image/png	etag:%222482-5ae44272fb380%22	https://keenitsolutions.com/products/html/educavo/assets/images/cta/style2/right-bg2.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/cta/style2/right-bg2.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:35	90961/90961	---M--	200	added ('OK')	image/png	etag:%2216351-5aee99c830b00%22	https://keenitsolutions.com/products/html/educavo/assets/images/cta/home7/1.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/cta/home7/1.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:36	567533/567533	---M--	200	added ('OK')	image/png	etag:%228a8ed-5ae44274e3800%22	https://keenitsolutions.com/products/html/educavo/assets/images/cta/style2/left-bg2.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/cta/style2/left-bg2.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:36	114826/114826	---M--	200	added ('OK')	image/png	etag:%221c08a-5aee9992c8d00%22	https://keenitsolutions.com/products/html/educavo/assets/images/cta/home7/2.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/cta/home7/2.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:36	7353/7353	---M--	200	added ('OK')	image/jpeg	etag:%221cb9-5ae4423f7ba00%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/newsletter-bg.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/newsletter-bg.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:36	42177/42177	---M--	200	added ('OK')	image/jpeg	etag:%22a4c1-5ae4423d93580%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/newsletter-bg2.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/newsletter-bg2.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:36	195600/195600	---M--	200	added ('OK')	image/jpeg	etag:%222fc10-5afebc67fe880%22	https://keenitsolutions.com/products/html/educavo/assets/images/faq/1.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/faq/1.jpg	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:37	108820/108820	---M--	200	added ('OK')	image/png	etag:%221a914-5ae4425847480%22	https://keenitsolutions.com/products/html/educavo/assets/images/contact/contact-bg1.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/contact/contact-bg1.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:37	16012/16012	---M--	200	added ('OK')	image/png	etag:%223e8c-5afe908b6ed00%22	https://keenitsolutions.com/products/html/educavo/assets/images/bg/footer-bg.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/bg/footer-bg.png	(from https://keenitsolutions.com/products/html/educavo/style.css)
16:28:38	36283/36283	---M--	200	added ('OK')	image/jpeg	etag:%228dbb-5ae4428055300%22	https://keenitsolutions.com/products/html/educavo/assets/images/services/1.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/services/1.jpg	(from https://keenitsolutions.com/products/html/educavo/index2.html)
16:28:38	2216/2216	---M--	200	added ('OK')	image/png	etag:%228a8-5ae4428425c00%22	https://keenitsolutions.com/products/html/educavo/assets/images/services/icons/1.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/services/icons/1.png	(from https://keenitsolutions.com/products/html/educavo/index2.html)
16:28:38	2091/2091	---M--	200	added ('OK')	image/png	etag:%2282b-5ae442823d780%22	https://keenitsolutions.com/products/html/educavo/assets/images/services/icons/2.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/services/icons/2.png	(from https://keenitsolutions.com/products/html/educavo/index2.html)
16:28:38	2237/2237	---M--	200	added ('OK')	image/png	etag:%228bd-5ae442823d780%22	https://keenitsolutions.com/products/html/educavo/assets/images/services/icons/3.png	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/services/icons/3.png	(from https://keenitsolutions.com/products/html/educavo/index2.html)
16:28:38	32806/32806	---M--	200	added ('OK')	image/jpeg	etag:%228026-5ae4422c68d00%22	https://keenitsolutions.com/products/html/educavo/assets/images/about/style2/grid1.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/about/style2/grid1.jpg	(from https://keenitsolutions.com/products/html/educavo/index2.html)
16:28:39	32016/32016	---M--	200	added ('OK')	image/jpeg	etag:%227d10-5ae4422c68d00%22	https://keenitsolutions.com/products/html/educavo/assets/images/about/style2/grid2.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/about/style2/grid2.jpg	(from https://keenitsolutions.com/products/html/educavo/index2.html)
16:28:39	37490/37490	---M--	200	added ('OK')	image/jpeg	etag:%229272-5ae4427a9c580%22	https://keenitsolutions.com/products/html/educavo/assets/images/degrees/1.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/degrees/1.jpg	(from https://keenitsolutions.com/products/html/educavo/index2.html)
16:28:39	33016/33016	---M--	200	added ('OK')	image/jpeg	etag:%2280f8-5ae4427a9c580%22	https://keenitsolutions.com/products/html/educavo/assets/images/degrees/2.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/degrees/2.jpg	(from https://keenitsolutions.com/products/html/educavo/index2.html)
16:28:39	35910/35910	---M--	200	added ('OK')	image/jpeg	etag:%228c46-5ae4427a9c580%22	https://keenitsolutions.com/products/html/educavo/assets/images/degrees/3.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/degrees/3.jpg	(from https://keenitsolutions.com/products/html/educavo/index2.html)
16:28:40	33876/33876	---M--	200	added ('OK')	image/jpeg	etag:%228454-5ae44278b4100%22	https://keenitsolutions.com/products/html/educavo/assets/images/degrees/4.jpg	C:/Users/pc1/Videos/plantilla_1/keenitsolutions.com/products/html/educavo/assets/images/degrees/4.jpg	(from https://keenitsolutions.com/products/html/educavo/index2.html)
